ASV_ID,PID126,PID127,PID129,PID130,PID131,PID132,PID133,PID134,PID135,PID136,PID137,PID140,PID141,PID142,PID143,PID144,PID145,PID146,PID147,PID149,PID207,PID232,PID238,PID239,PID240,PID241,PID242,PID243,PID244,PID245,PID246,PID247,PID248,PID249,PID250,PID251,PID252,PID253,PID255,PID256,PID257,PID258,PID259,PID260,PID261,PID262,PID263,PID264,PID265,PID266,PID267,PID268,PID269,PID270,PID271,PID272,PID273,PID274,PID275,PID276,PID277,PID278,PID279,PID280,PID281,PID282,PID283,PID284,PID285,PID290,PID299,PID300,PID301,PID302,PID303,PID304,PID306,PID309,PID467,PID468,PID469,PID470,PID471,PID472,PID473,PID474,PID475,PID476,PID477,PID478,PID481,PID484,PID485,PID486,PID487,PID488,PID489,PID490,PID491,PID492,PID493,PID494,PID495,PID496,PID497,PID498,PID525,PID526,PID527,PID528,PID529,PID530,PID531,PID532,PID533,PID534,PID535,PID536,PID537,PID538,PID539,PID540,PID541,PID542,PID544,PID545,PID546,PID547,PID548,PID549,PID550,PID551,PID552,PID553,PID554,PID555,PID556,PID560,PID561,PID562,PID563,PID564,PID565,PID566,PID567,PID568,PID569,PID570,PID571,PID572,PID573,taxonomy
ASV3728,190.2019128,248.7611553,165.6310259,409.570871,141.0504946,688.2719932,758.0792229,1353.705656,0,1528.107119,1332.613962,322.2543374,341.3411556,0,238.6383637,0,1613.617891,2985.724768,3059.21703,3756.129625,4592.315401,2129.061259,2964.032156,108.1472567,140.1510449,0,303.0129509,123.0934794,0,0,0,0,284.2308978,0,0,0,238.7843758,0,223.2653229,209.8167432,0,0,0,67.66183151,217.1752423,205.717567,58.81015133,0,39.08666297,0,51.30102216,0,0,0,0,0,0,0,0,0,0,132.3931383,0,0,0,0,0,0,0,0,0,0,0,0,0,759.2862164,0,0,0,0,0,0,0,936.3222799,2542.414073,1239.157214,0,0,0,0,0,0,0,216.2302376,438.0990369,79.86416321,165.4384694,0,0,0,0,0,0,217.8273603,0,0,0,0,0,0,307.8541964,0,240.823883,0,0,0,0,190.4615853,0,0,279.3550449,0,680.0465951,726.2583139,0,662.4137792,0,0,660.715615,0,793.0762988,0,0,0,393.523337,781.5593465,1431.359204,504.9484795,296.8947107,1327.145227,793.1714571,919.7820243,1736.736382,3936.116234,1289.411683,1754.356206,421.4474757,126.4030787,0,204.0878098,431.7809977,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV2660,507.2051008,414.6019255,331.2620518,1433.498048,564.2019785,196.6491409,1642.504983,861.4490539,9761.930368,1935.60235,7753.390324,322.2543374,512.0117333,0,238.6383637,0,268.9363151,426.5321096,0,0,0,304.1516085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.6334863,0,0,0,0,72.39174743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.3931383,0,0,1170.504634,0,0,483.6557086,0,0,0,557.1838791,0,0,0,0,0,0,0,0,0,0,0,936.3222799,0,619.578607,0,0,0,0,0,198.9582083,0,0,146.0330123,0,0,0,108.1533015,0,357.9481865,0,479.0735344,108.9136801,0,232.6728782,711.2813991,0,293.0992279,364.5635747,307.8541964,697.0306042,722.4716489,250.0645618,0,285.4528027,384.6244355,380.9231706,328.3470006,562.5655847,0,0,0,0,0,0,0,0,0,0,132.1793831,0,0,414.5705193,0,0,1431.359204,0,0,0,793.1714571,0,1157.824254,0,1289.411683,438.5890514,0,126.4030787,0,408.1756196,323.8357483,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4170,190.2019128,0,82.81551295,307.1781532,0,393.2982818,379.0396114,369.1924517,848.8635103,916.8642712,2786.374648,0,1024.023467,0,0,0,0,0,0,0,0,0,0,0,140.1510449,0,75.75323771,123.0934794,0,0,867.2559714,0,852.6926934,147.5634556,231.3948793,99.73550462,358.1765636,0,595.3741944,839.2669727,294.6713972,202.031865,0,338.3091575,289.5669897,617.152701,176.430454,113.8727527,39.08666297,162.3508386,51.30102216,0,370.7505749,0,0,0,0,0,0,0,202.708485,264.7862766,875.5534833,0,585.2523172,0,0,2418.278543,1095.172427,0,330.4543664,1671.551637,0,0,0,0,0,0,0,0,0,731.2540054,235.2940871,468.1611399,0,0,0,236.902938,0,0,194.5025209,0,0,432.4604751,292.0660246,0,0,129.3597521,108.1533015,0,0,0,638.7647125,0,68.47227517,232.6728782,1185.468998,0,1172.396912,0,923.5625893,1161.717674,1685.767181,1000.258247,313.822975,1141.811211,1923.122178,6666.155485,1641.735003,562.5655847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.7796732,477.1197347,0,0,0,396.5857285,0,0,492.0145293,429.8038945,0,0,0,261.3331858,408.1756196,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV3914,63.4006376,82.92038511,82.81551295,102.3927177,0,196.6491409,126.3465371,246.1283011,0,713.1166554,121.1467238,322.2543374,0,0,0,241.8797268,537.8726303,426.5321096,382.4021287,0,861.0591377,912.4548255,658.6738124,0,981.0573145,874.5447917,909.0388526,1230.934794,699.7386161,164.3506626,867.2559714,190.7621959,284.2308978,0,694.1846379,0,0,0,595.3741944,209.8167432,235.7371178,606.0955949,478.7048195,135.323663,289.5669897,308.5763505,0,0,39.08666297,0,102.6020443,81.16799998,0,122.7428225,0,0,0,124.876032,176.6820579,0,0,397.179415,656.6651125,0,0,474.6199276,418.9384165,0,0,389.7268181,0,1114.367758,289.7497209,0,2319.082875,759.2862164,1376.971156,0,0,507.1007887,426.4782695,365.6270027,705.8822613,468.1611399,181.6010052,0,235.4544414,236.902938,0,332.1933161,0,198.9582083,266.1671885,0,0,0,0,0,216.306603,536.9528732,0,518.8113005,159.6911781,0,205.4168255,0,0,0,293.0992279,364.5635747,0,232.3435347,0,0,313.822975,1141.811211,1153.873307,571.3847558,656.6940012,281.2827923,139.6775225,103.6679047,226.6821984,0,0,662.4137792,0,0,0,424.9755056,132.1793831,1446.900142,324.7643408,0,0,0,477.1197347,0,593.7894213,1327.145227,396.5857285,0,0,492.0145293,0,0,0,252.8061574,261.3331858,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4872,126.8012752,165.8407702,248.4465388,204.7854355,0,294.9737114,884.42576,861.4490539,424.4317552,611.2428475,1211.467238,322.2543374,341.3411556,152.0068041,0,0,268.9363151,426.5321096,764.8042575,536.5899464,287.0197126,912.4548255,1646.684531,865.1780537,1751.888062,291.5149306,833.2856149,615.467397,199.9253189,410.8766566,0,286.1432939,0,0,231.3948793,99.73550462,716.3531273,0,297.6870972,0,58.93427945,202.031865,119.6762049,135.323663,144.7834949,205.717567,294.0507566,341.6182581,0,0,51.30102216,0,0,368.2284676,0,0,0,124.876032,0,231.0573777,0,661.9656916,0,0,0,1661.169747,1047.346041,483.6557086,0,1364.043863,330.4543664,557.1838791,289.7497209,0,289.8853593,0,275.3942312,0,0,1014.201577,426.4782695,1462.508011,1647.05861,0,363.2020104,0,0,0,0,0,0,198.9582083,0,0,146.0330123,0,0,0,0,0,0,345.8742003,159.6911781,0,136.9445503,0,711.2813991,0,0,0,307.8541964,0,0,250.0645618,0,285.4528027,384.6244355,3428.308535,656.6940012,421.9241885,279.3550449,414.6716188,226.6821984,0,0,0,0,0,330.3578075,0,396.5381494,289.3800284,0,0,0,0,0,0,0,0,0,0,0,246.0072646,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV3541,63.4006376,0,0,0,0,98.32457045,126.3465371,0,424.4317552,203.7476158,1696.054133,0,341.3411556,0,0,0,0,426.5321096,0,1073.179893,861.0591377,304.1516085,329.3369062,757.030797,700.7552247,97.17164352,1287.805041,1354.028273,1599.402551,246.5259939,0,95.38109795,284.2308978,442.6903668,694.1846379,0,119.3921879,0,1041.90484,1888.350689,176.8028383,303.0477975,119.6762049,473.6328206,289.5669897,617.152701,0,0,78.17332595,0,0,162.336,0,61.37141126,0,0,162.4981391,124.876032,0,0,405.4169699,397.179415,218.8883708,179.8942272,2341.009269,237.3099638,0,0,365.0574758,0,330.4543664,1671.551637,289.7497209,0,0,0,0,756.9302118,0,0,426.4782695,731.2540054,235.2940871,1872.64456,0,0,0,473.805876,212.6501181,332.1933161,0,795.8328331,266.1671885,0,1752.396148,79.86416321,496.3154083,0,0,0,0,172.9371002,159.6911781,108.9136801,68.47227517,0,1659.656598,0,586.1984558,364.5635747,1539.270982,929.374139,1204.119415,1000.258247,313.822975,570.9056055,384.6244355,380.9231706,985.0410018,140.6413962,0,0,0,242.0861046,0,0,0,0,330.3578075,424.9755056,132.1793831,0,0,414.5705193,0,0,0,0,0,530.858091,0,0,0,0,429.8038945,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4193,253.6025504,414.6019255,248.4465388,819.141742,1269.454452,1769.842268,2905.970354,3076.603764,2971.022286,4176.826124,3149.814819,644.5086749,170.6705778,0,0,0,268.9363151,0,1529.608515,1073.179893,1435.098563,1520.758042,2964.032156,0,70.07552247,0,0,123.0934794,99.96265944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.3931383,0,179.8942272,0,0,0,0,0,0,0,0,0,0,289.8853593,0,0,0,0,0,0,365.6270027,0,0,181.6010052,0,0,0,0,0,0,198.9582083,0,0,0,0,0,0,0,0,0,0,0,0,68.47227517,0,0,0,0,0,0,0,0,0,0,0,0,0,328.3470006,421.9241885,0,0,453.3643967,484.1722093,0,331.2068896,0,0,0,424.9755056,264.3587663,0,0,0,1180.570011,390.7796732,0,0,0,265.4290455,0,0,0,246.0072646,0,219.2945257,0,0,0,204.0878098,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4895,126.8012752,0,82.81551295,0,141.0504946,0,0,123.0641506,0,0,121.1467238,0,0,0,238.6383637,241.8797268,0,426.5321096,764.8042575,1609.769839,2009.137988,2129.061259,1317.347625,1081.472567,2102.265674,291.5149306,833.2856149,492.3739176,299.8879783,246.5259939,650.4419786,95.38109795,0,0,694.1846379,99.73550462,477.5687515,0,0,209.8167432,117.8685589,0,598.3810244,67.66183151,72.39174743,514.2939175,117.6203027,0,78.17332595,162.3508386,0,0,0,0,174.8334312,0,0,0,530.0461737,0,202.708485,397.179415,0,179.8942272,0,1423.859783,2304.161291,967.3114173,2190.344855,3507.541363,3634.99803,557.1838791,579.4994417,289.644267,0,0,275.3942312,0,251.2261929,0,0,365.6270027,3529.411307,1404.48342,363.2020104,0,706.3633241,0,0,0,0,0,0,432.4604751,292.0660246,0,165.4384694,0,0,0,0,0,0,0,0,0,237.0937997,0,1172.396912,0,0,0,0,250.0645618,0,0,384.6244355,190.4615853,0,0,0,0,680.0465951,0,0,662.4137792,120.8699429,0,495.5367113,0,1453.973215,289.3800284,324.7643408,0,0,0,0,0,0,0,396.5857285,0,0,0,0,0,210.7237379,126.4030787,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4137,697.4070136,497.5223107,248.4465388,819.141742,564.2019785,1376.543986,2400.584206,1845.962258,1909.942898,3871.204701,2180.641029,161.1271687,0,0,0,0,0,0,0,0,0,0,0,0,70.07552247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.93427945,0,0,0,72.39174743,308.5763505,176.430454,113.8727527,78.17332595,0,102.6020443,0,0,61.37141126,0,0,0,374.6280959,176.6820579,0,0,1721.110798,1532.218596,1259.25959,585.2523172,474.6199276,418.9384165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.6728782,0,0,293.0992279,182.2817874,307.8541964,232.3435347,0,500.1291236,313.822975,0,2307.746613,952.3079264,1970.082004,421.9241885,139.6775225,103.6679047,226.6821984,242.0861046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4312,0,82.92038511,0,0,0,196.6491409,379.0396114,246.1283011,636.6476327,305.6214237,484.5868952,0,512.0117333,304.0136082,0,0,0,0,0,0,0,0,0,1514.061594,700.7552247,1457.574653,1060.545328,1107.841315,899.663935,410.8766566,650.4419786,95.38109795,284.2308978,0,231.3948793,99.73550462,358.1765636,116.3676855,297.6870972,629.4502295,58.93427945,202.031865,478.7048195,67.66183151,217.1752423,102.8587835,0,0,39.08666297,0,51.30102216,81.16799998,0,0,0,0,0,124.876032,176.6820579,0,0,264.7862766,0,0,0,0,0,0,0,194.863409,0,0,0,0,0,0,1101.576925,0,0,1014.201577,852.9565391,0,705.8822613,936.3222799,363.2020104,0,941.8177655,473.805876,0,332.1933161,972.5126043,198.9582083,1330.835942,216.2302376,292.0660246,79.86416321,330.8769389,0,0,0,178.9740933,172.9371002,0,108.9136801,0,465.3457565,0,0,879.2976836,364.5635747,307.8541964,232.3435347,481.6477659,1250.322809,313.822975,0,0,1142.769512,0,0,0,0,453.3643967,484.1722093,0,331.2068896,120.8699429,0,1651.789038,424.9755056,925.255682,289.3800284,0,0,393.523337,0,0,504.9484795,0,530.858091,0,0,1157.824254,246.0072646,0,438.5890514,0,0,261.3331858,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV3688,190.2019128,331.6815404,414.0775647,614.3563065,141.0504946,98.32457045,505.3861486,1230.641506,2971.022286,916.8642712,5693.896019,0,2048.046933,152.0068041,238.6383637,0,0,0,764.8042575,0,0,0,0,108.1472567,0,0,0,0,0,0,0,95.38109795,0,147.5634556,0,0,119.3921879,0,446.5306458,419.6334863,58.93427945,101.0159325,0,67.66183151,217.1752423,308.5763505,58.81015133,113.8727527,0,0,51.30102216,81.16799998,0,61.37141126,174.8334312,0,0,249.7520639,353.3641158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726.4040209,1548.946517,0,473.805876,0,332.1933161,0,1392.707458,266.1671885,432.4604751,438.0990369,239.5924896,0,0,0,0,357.9481865,0,1277.529425,108.9136801,68.47227517,0,474.1875994,431.2667048,879.2976836,0,615.7083928,0,0,0,0,285.4528027,769.2488711,0,656.6940012,421.9241885,0,0,0,0,0,331.2068896,0,0,0,424.9755056,0,0,0,0,787.0466739,781.5593465,2385.598674,504.9484795,2078.262975,530.858091,1586.342914,306.5940081,578.9121272,0,1719.215578,877.1781029,0,0,0,204.0878098,107.9452494,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV2906,0,82.92038511,0,0,0,0,505.3861486,123.0641506,212.2158776,101.8738079,242.2934476,322.2543374,682.6823111,304.0136082,477.2767273,0,0,0,382.4021287,0,0,0,0,108.1472567,140.1510449,0,75.75323771,0,99.96265944,246.5259939,216.8139929,0,284.2308978,147.5634556,0,99.73550462,0,0,0,419.6334863,176.8028383,101.0159325,0,67.66183151,289.5669897,411.435134,235.2406053,341.6182581,508.1266187,487.0525158,256.5051108,568.1759998,444.9006899,675.0855239,349.6668624,1123.251865,812.4906954,1498.512384,176.6820579,1617.401644,405.4169699,1059.145107,656.6651125,539.6826815,1755.756952,237.3099638,0,967.3114173,2190.344855,194.863409,660.9087328,1114.367758,869.2491626,0,289.8853593,379.6431082,550.7884625,0,251.2261929,507.1007887,0,0,0,468.1611399,0,0,0,0,0,0,0,0,532.334377,0,292.0660246,159.7283264,496.3154083,0,540.7665075,230.12266,178.9740933,172.9371002,638.7647125,0,342.3613758,0,474.1875994,215.6333524,293.0992279,182.2817874,307.8541964,0,963.2955319,250.0645618,313.822975,285.4528027,1153.873307,380.9231706,1313.388002,421.9241885,139.6775225,103.6679047,0,0,0,331.2068896,0,0,0,0,0,0,0,0,0,0,0,0,593.7894213,0,0,0,0,0,0,219.2945257,0,0,0,204.0878098,215.8904989,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV2977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609.769839,3444.236551,2433.212868,988.0107187,973.3253104,1261.359404,583.0298611,2045.337418,1354.028273,799.7012755,246.5259939,433.6279857,0,0,0,231.3948793,0,955.1375031,465.4707421,893.0612916,1049.083716,176.8028383,606.0955949,598.3810244,202.9854945,72.39174743,308.5763505,58.81015133,0,156.3466519,0,51.30102216,0,74.15011498,0,0,0,0,0,176.6820579,0,0,0,218.8883708,0,0,0,0,0,0,0,0,0,869.2491626,0,869.656078,0,0,0,0,0,1919.152213,365.6270027,705.8822613,0,2179.212063,0,235.4544414,0,0,0,0,0,0,0,292.0660246,0,0,129.3597521,108.1533015,0,0,864.6855008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769.2488711,0,0,0,0,0,0,242.0861046,0,0,241.7398859,433.8268404,330.3578075,0,1189.614448,1157.520114,324.7643408,0,0,0,954.2394695,0,296.8947107,0,0,919.7820243,578.9121272,1476.043588,429.8038945,219.2945257,0,0,0,0,323.8357483,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4823,126.8012752,82.92038511,0,0,423.1514839,294.9737114,631.7326857,492.2566022,212.2158776,407.4952317,242.2934476,0,512.0117333,0,0,0,537.8726303,1279.596329,1147.206386,536.5899464,574.0394251,304.1516085,0,108.1472567,840.9062696,291.5149306,378.7661886,615.467397,99.96265944,1068.279307,216.8139929,0,0,590.2538223,462.7897586,0,358.1765636,116.3676855,74.4217743,0,117.8685589,303.0477975,359.0286146,0,144.7834949,205.717567,294.0507566,113.8727527,117.2599889,0,153.9030665,81.16799998,370.7505749,0,0,0,0,0,0,0,0,132.3931383,218.8883708,1079.365363,0,237.3099638,0,967.3114173,730.1149516,1948.63409,1321.817466,557.1838791,0,289.644267,289.8853593,1138.929325,0,0,0,507.1007887,426.4782695,731.2540054,705.8822613,936.3222799,544.8030157,0,235.4544414,0,212.6501181,0,194.5025209,397.9164165,0,648.6907127,146.0330123,79.86416321,165.4384694,0,0,230.12266,178.9740933,518.8113005,319.3823563,108.9136801,0,0,474.1875994,215.6333524,0,546.8453621,615.7083928,697.0306042,963.2955319,250.0645618,0,0,769.2488711,571.3847558,328.3470006,0,419.0325674,207.3358094,0,726.2583139,202.9407772,0,0,0,495.5367113,0,1189.614448,0,0,0,0,0,0,504.9484795,593.7894213,265.4290455,396.5857285,613.1880162,0,0,0,219.2945257,0,0,522.6663716,408.1756196,323.8357483,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV699,63.4006376,248.7611553,82.81551295,307.1781532,282.1009893,1081.570275,2147.891131,1476.769807,2122.158776,3158.088045,2544.0812,161.1271687,512.0117333,0,238.6383637,241.8797268,0,0,382.4021287,0,574.0394251,1520.758042,0,0,70.07552247,97.17164352,151.5064754,123.0934794,0,0,216.8139929,0,0,0,0,0,0,0,0,0,176.8028383,0,0,67.66183151,217.1752423,102.8587835,117.6203027,0,78.17332595,0,0,81.16799998,0,0,0,0,0,0,0,0,0,0,218.8883708,0,0,0,0,0,365.0574758,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2940871,0,363.2020104,929.3679105,0,473.805876,0,0,0,198.9582083,266.1671885,216.2302376,146.0330123,159.7283264,330.8769389,258.7195043,0,153.4151066,0,172.9371002,0,0,0,0,0,0,293.0992279,0,0,464.6870695,240.823883,0,0,0,384.6244355,0,0,140.6413962,139.6775225,0,453.3643967,1210.430523,0,662.4137792,0,0,660.715615,1699.902022,660.8969157,0,0,0,1180.570011,2344.678039,1431.359204,0,1187.578843,1061.716182,396.5857285,0,578.9121272,738.0217939,3008.627261,2192.945257,210.7237379,126.4030787,522.6663716,408.1756196,107.9452494,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4682,63.4006376,165.8407702,82.81551295,204.7854355,423.1514839,393.2982818,884.42576,615.3207528,1061.079388,713.1166554,2059.494305,161.1271687,853.3528889,152.0068041,0,483.7594537,0,1279.596329,0,1609.769839,287.0197126,1520.758042,329.3369062,0,0,0,0,0,0,0,0,0,0,0,0,0,119.3921879,0,74.4217743,419.6334863,58.93427945,202.031865,0,541.2946521,506.742232,617.152701,117.6203027,113.8727527,0,0,0,0,0,0,0,0,0,0,0,0,810.8339398,529.5725533,1751.106967,179.8942272,1755.756952,237.3099638,418.9384165,0,365.0574758,779.4536361,330.4543664,1114.367758,579.4994417,0,289.8853593,0,275.3942312,0,251.2261929,0,0,731.2540054,0,0,181.6010052,0,0,236.902938,0,0,0,0,798.5015655,0,146.0330123,0,330.8769389,0,108.1533015,76.70755332,0,0,159.6911781,0,68.47227517,0,237.0937997,215.6333524,2051.694595,364.5635747,1231.416786,929.374139,1444.943298,500.1291236,0,856.3584082,3076.995484,380.9231706,1641.735003,984.4897732,0,0,680.0465951,242.0861046,608.8223315,331.2068896,0,0,0,0,132.1793831,0,0,0,787.0466739,0,477.1197347,0,0,530.858091,1189.757186,613.1880162,0,246.0072646,1719.215578,657.8835772,210.7237379,0,1567.999115,204.0878098,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4913,63.4006376,82.92038511,0,102.3927177,0,294.9737114,631.7326857,246.1283011,1909.942898,1018.738079,2907.521371,161.1271687,341.3411556,0,0,0,0,0,764.8042575,536.5899464,0,304.1516085,0,108.1472567,280.3020899,97.17164352,75.75323771,246.1869588,0,0,433.6279857,0,284.2308978,0,0,0,119.3921879,0,446.5306458,209.8167432,176.8028383,101.0159325,0,338.3091575,144.7834949,308.5763505,58.81015133,0,0,162.3508386,0,162.336,0,0,0,0,0,499.5041279,0,0,202.708485,132.3931383,656.6651125,179.8942272,3511.513903,949.2398553,209.4692083,2418.278543,1095.172427,389.7268181,660.9087328,1671.551637,289.7497209,0,0,0,0,0,0,0,0,1096.881008,0,1404.48342,181.6010052,929.3679105,235.4544414,710.7088139,0,1328.773264,0,397.9164165,0,432.4604751,146.0330123,0,330.8769389,0,108.1533015,0,178.9740933,0,159.6911781,0,273.8891007,232.6728782,1896.750398,0,879.2976836,182.2817874,1539.270982,1626.404743,481.6477659,1000.258247,627.64595,570.9056055,1153.873307,4571.078047,2626.776005,281.2827923,0,0,0,0,0,0,0,0,0,424.9755056,0,0,0,0,0,390.7796732,477.1197347,0,296.8947107,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV2699,126.8012752,82.92038511,0,511.9635887,141.0504946,589.9474227,1137.118834,492.2566022,848.8635103,713.1166554,1332.613962,322.2543374,1194.694044,152.0068041,0,483.7594537,1075.745261,3412.256877,764.8042575,0,1435.098563,608.303217,1976.021437,0,140.1510449,0,0,0,99.96265944,0,0,0,0,0,0,0,358.1765636,0,446.5306458,839.2669727,117.8685589,505.0796624,119.6762049,405.9709891,1013.484464,411.435134,235.2406053,0,0,0,0,0,74.15011498,0,0,187.2086441,0,124.876032,0,0,0,0,218.8883708,0,0,0,0,0,0,0,0,557.1838791,289.7497209,0,289.8853593,0,0,0,0,0,0,365.6270027,0,0,181.6010052,0,235.4544414,0,0,332.1933161,0,397.9164165,266.1671885,648.6907127,438.0990369,239.5924896,330.8769389,129.3597521,216.306603,0,0,345.8742003,0,0,0,232.6728782,237.0937997,215.6333524,0,0,923.5625893,0,481.6477659,1000.258247,0,570.9056055,0,571.3847558,0,0,0,0,0,242.0861046,0,662.4137792,0,0,0,849.9510112,132.1793831,0,0,0,0,390.7796732,0,1009.896959,1187.578843,796.2871365,396.5857285,306.5940081,578.9121272,1230.036323,6447.058417,1754.356206,210.7237379,252.8061574,261.3331858,408.1756196,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV5014,0,0,0,0,0,0,0,0,0,101.8738079,0,0,0,0,0,0,0,0,0,536.5899464,2296.157701,608.303217,1646.684531,0,0,0,0,0,0,0,0,0,0,0,0,0,477.5687515,0,967.4830659,419.6334863,235.7371178,202.031865,239.3524097,67.66183151,361.9587372,205.717567,117.6203027,0,0,0,0,81.16799998,0,0,0,0,0,0,0,231.0573777,0,926.7519683,0,0,0,0,0,0,0,0,0,0,0,0,579.7707187,379.6431082,550.7884625,378.4651059,251.2261929,507.1007887,1919.152213,365.6270027,470.5881742,0,544.8030157,0,0,0,0,332.1933161,0,0,532.334377,0,0,159.7283264,165.4384694,0,0,0,0,518.8113005,0,0,68.47227517,0,237.0937997,0,293.0992279,0,0,0,240.823883,0,0,285.4528027,769.2488711,0,0,0,139.6775225,103.6679047,906.7287935,726.2583139,202.9407772,993.6206688,0,0,1486.610134,2974.828539,925.255682,0,324.7643408,0,787.0466739,1953.898366,2385.598674,5049.484795,2375.157685,2654.290455,2379.514371,3985.722105,4631.297018,1476.043588,2149.019472,2850.828834,421.4474757,126.4030787,783.9995574,204.0878098,215.8904989,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4025,63.4006376,82.92038511,165.6310259,204.7854355,141.0504946,294.9737114,758.0792229,246.1283011,424.4317552,611.2428475,242.2934476,0,170.6705778,152.0068041,0,483.7594537,0,853.0642193,0,1073.179893,287.0197126,304.1516085,1646.684531,216.2945134,700.7552247,777.3731482,151.5064754,615.467397,799.7012755,164.3506626,867.2559714,0,852.6926934,147.5634556,231.3948793,99.73550462,0,0,446.5306458,419.6334863,176.8028383,202.031865,359.0286146,202.9854945,217.1752423,308.5763505,294.0507566,0,78.17332595,0,102.6020443,0,148.30023,0,349.6668624,0,0,249.7520639,176.6820579,0,202.708485,132.3931383,656.6651125,359.7884544,0,0,209.4692083,483.6557086,365.0574758,584.5902271,0,0,0,0,0,379.6431082,275.3942312,378.4651059,0,0,639.7174043,365.6270027,235.2940871,468.1611399,181.6010052,1239.157214,470.9088828,473.805876,425.3002363,0,0,0,798.5015655,216.2302376,0,319.4566529,330.8769389,0,324.4599045,76.70755332,178.9740933,172.9371002,0,108.9136801,205.4168255,0,0,431.2667048,586.1984558,182.2817874,307.8541964,464.6870695,722.4716489,1750.451932,0,285.4528027,1153.873307,0,656.6940012,281.2827923,139.6775225,0,0,0,0,0,0,0,0,0,793.0762988,578.7600568,0,0,0,0,0,0,593.7894213,0,0,0,0,0,0,438.5890514,0,0,0,816.3512392,539.7262471,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
