ASV_ID,PID126,PID127,PID129,PID130,PID131,PID132,PID133,PID134,PID135,PID136,PID137,PID140,PID141,PID142,PID143,PID144,PID145,PID146,PID147,PID149,PID207,PID232,PID238,PID239,PID240,PID241,PID242,PID243,PID244,PID245,PID246,PID247,PID248,PID249,PID250,PID251,PID252,PID253,PID255,PID256,PID257,PID258,PID259,PID260,PID261,PID262,PID263,PID264,PID265,PID266,PID267,PID268,PID269,PID270,PID271,PID272,PID273,PID274,PID275,PID276,PID277,PID278,PID279,PID280,PID281,PID282,PID283,PID284,PID285,PID290,PID299,PID300,PID301,PID302,PID303,PID304,PID306,PID309,PID467,PID468,PID469,PID470,PID471,PID472,PID473,PID474,PID475,PID476,PID477,PID478,PID481,PID484,PID485,PID486,PID487,PID488,PID489,PID490,PID491,PID492,PID493,PID494,PID495,PID496,PID497,PID498,PID525,PID526,PID527,PID528,PID529,PID530,PID531,PID532,PID533,PID534,PID535,PID536,PID537,PID538,PID539,PID540,PID541,PID542,PID544,PID545,PID546,PID547,PID548,PID549,PID550,PID551,PID552,PID553,PID554,PID555,PID556,PID560,PID561,PID562,PID563,PID564,PID565,PID566,PID567,PID568,PID569,PID570,PID571,PID572,PID573,taxonomy
ASV1524,0,0,0,0,0,0,0,0,0,0,0,0,227.0336813,0,0,0,0,1431.360878,769.5965131,0,0,303.7856745,339.130285,772.8957593,205.5033043,178.980559,0,248.3020909,0,111.4110546,0,632.3625656,671.9552168,3348.151069,840.5617825,0,724.6440448,84.9785494,0,392.9480348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.1993298,0,1526.85722,959.8494379,0,2662.516573,1536.286567,2048.268514,2139.657339,7404.143622,1414.228948,1670.072441,0,921.5992451,0,442.2581314,253.7163594,635.9037852,0,2336.633771,1378.138526,2787.11906,0,2276.709862,218.262788,594.7292982,148.7782008,345.2323706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.0814614,340.3463465,141.6201792,692.9510568,0,0,313.2685627,293.5230121,283.8905399,329.5168073,96.47808015,1481.916598,111.917669,266.9296002,635.6102916,461.5328585,358.0885502,0,0,0,1728.37669,783.6807084,2962.931012,329.3118925,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV2344,0,0,0,0,0,0,126.7634059,65.12655516,112.7164799,104.1048409,0,0,227.0336813,0,370.9498764,0,392.3495296,0,0,0,0,0,169.5651425,55.20683995,0,119.3203726,0,0,0,0,0,0,0,0,0,798.5352831,0,84.9785494,578.9257834,196.4740174,387.6316053,632.0687348,738.3153683,67.27900078,148.4637457,255.025905,268.5387786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.3780856,0,0,235.7048246,0,0,0,0,221.1290657,126.8581797,0,170.9387522,0,196.8769323,0,0,0,218.262788,0,297.5564016,0,0,0,0,0,0,345.8190125,208.79206,0,642.7168427,161.1128594,226.3650451,106.5298287,0,0,0,0,0,0,0,0,0,0,191.3061704,0,192.6796748,0,407.7211278,785.6448284,0,340.3463465,283.2403585,692.9510568,1087.470453,924.1851643,3445.95419,0,3917.68945,329.5168073,578.8684809,987.9443985,111.917669,0,0,0,0,289.793756,0,0,288.0627816,0,0,329.3118925,0,774.7940508,570.2355955,444.0925249,545.3975151,931.605472,0,0,283.0889121,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae
ASV2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.8928372,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.892139,362.3220224,424.892747,231.5703133,196.4740174,105.7177105,252.8274939,0,134.5580016,74.23187285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.231515,0,112.5785022,207.1993298,238.2758663,305.371444,2399.623595,1246.90346,332.8145716,1229.029254,682.7561712,2567.588806,673.1039657,3535.572369,238.5817773,4593.624288,1382.398868,199.3251635,221.1290657,888.0072579,635.9037852,854.6937611,0,590.6307969,0,0,0,873.051152,0,148.7782008,0,0,0,0,0,261.3113977,69.1638025,0,0,0,0,0,0,137.8195126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.5110986,730.9599797,880.5690363,908.4497276,0,1061.258882,493.9721993,895.3413523,0,158.9025729,0,716.1771004,0,505.3330382,1267.273223,1440.313908,391.8403542,592.5862023,1317.24757,2408.619299,2324.382152,0,666.1387874,272.6987575,266.172992,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV1526,0,0,0,0,0,0,0,0,0,0,0,0,227.0336813,0,0,0,0,0,0,281.4660146,0,0,169.5651425,386.4478797,34.25055072,178.980559,158.7568211,331.0694545,54.50572891,0,2945.869353,379.4175393,1007.932825,3348.151069,0,798.5352831,0,0,115.7851567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.1993298,0,305.371444,0,0,0,307.2573134,0,855.8629354,1682.759914,0,0,176.6778572,921.5992451,0,663.3871971,761.1490782,635.9037852,1025.632513,2920.792213,2165.646255,12741.1157,0,1011.87105,218.262788,594.7292982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.4487822,0,0,0,0,0,0,0,988.5504218,192.9561603,9385.471786,1343.012028,3737.014403,1589.025729,1846.131434,1790.442751,2897.93756,2526.665191,633.6366114,0,0,592.5862023,0,344.0884712,0,0,0,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV2611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.2874887,196.1747648,954.2405856,0,0,429.2918322,2582.178233,847.8257125,607.2752395,137.0022029,3281.310247,158.7568211,165.5347273,490.5515602,1782.576873,4418.804029,632.3625656,335.9776084,837.0377672,0,532.3568554,362.3220224,0,0,196.4740174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.2573134,0,0,673.1039657,471.4096492,954.3271091,353.3557144,230.3998113,398.6503271,221.1290657,1014.865438,635.9037852,170.9387522,584.1584427,3150.030917,1592.639463,405.9869368,1264.838812,0,0,0,690.4647412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659.0336146,0,987.9443985,223.8353381,1067.718401,635.6102916,923.065717,358.0885502,289.793756,505.3330382,0,864.1883449,0,0,329.3118925,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.2874887,0,0,769.5965131,281.4660146,858.5836644,911.3570235,1526.086282,110.4136799,102.7516522,119.3203726,0,0,54.50572891,0,0,126.4725131,0,0,0,266.1784277,0,0,578.9257834,0,70.47847369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855.8629354,336.5519828,707.1144738,477.1635546,883.3892861,230.3998113,0,0,761.1490782,0,341.8775045,584.1584427,393.7538646,796.3197314,1014.967342,758.9032872,1091.31394,594.7292982,595.1128032,1035.697112,0,0,468.9918406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.6201792,0,434.9881811,184.8370329,104.4228542,1174.092048,794.8935117,0,96.47808015,987.9443985,335.7530071,0,0,0,5013.239703,3187.731316,4042.664305,5069.092891,3168.690598,2351.042125,592.5862023,2963.807032,2064.530827,1549.588102,0,0,0,0,0,319.9394518,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV3363,1116.29676,202.566203,428.720021,444.3129553,768.2562185,0,126.7634059,0,1578.030719,52.05242044,3088.847769,0,454.0673626,902.1441266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.9480348,105.7177105,0,0,67.27900078,74.23187285,85.00863499,0,0,0,0,0,0,0,0,0,0,0,0,0,210.231515,1824.264185,562.8925112,1035.996649,0,3969.828772,0,0,4326.589431,1843.543881,341.3780856,0,1009.655948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.1638025,0,0,0,0,0,0,551.2780504,0,78.91005928,0,1201.233646,664.950751,560.0710554,0,1258.606157,419.7827457,191.3061704,440.678699,0,3380.257244,0,2095.052876,2226.57023,453.7951286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370.344809,0,0,0,1710.706787,222.0462625,0,0,0,319.9394518,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV1984,148.839568,0,107.1800053,0,0,113.3055315,190.1451088,325.6327758,112.7164799,520.5242044,797.1220048,946.2745809,2270.336813,601.4294177,370.9498764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.23187285,170.01727,268.5387786,339.4132395,518.3256086,0,0,0,159.8089607,494.1220272,516.5378999,0,0,1909.784586,2930.891044,2102.31515,1013.480103,225.1570045,414.3986595,714.8275989,305.371444,959.8494379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.0596574,137.8195126,66.55518232,157.8201186,0,0,664.950751,280.0355277,317.2642135,0,0,191.3061704,881.3573981,770.7186993,1536.480566,815.4422556,3928.224142,3498.896075,1588.28295,566.480717,0,0,184.8370329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV273,0,202.566203,160.7700079,266.5877732,480.1601366,396.5693602,1964.832791,1237.404548,789.0153595,1613.625034,498.201253,525.7081005,227.0336813,0,0,0,196.1747648,715.6804392,0,0,143.0972774,303.7856745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.231515,0,112.5785022,414.3986595,0,0,0,0,0,0,0,0,0,1178.524123,0,0,230.3998113,0,0,380.5745391,0,170.9387522,0,196.8769323,0,0,0,0,0,0,0,0,0,0,0,0,0,208.79206,0,0,161.1128594,0,106.5298287,137.8195126,0,0,0,0,132.9901502,0,475.8963203,629.3030785,419.7827457,573.9185112,881.3573981,1926.796748,1229.184453,1223.163383,785.6448284,2226.57023,794.1414751,283.2403585,0,434.9881811,0,0,0,170.3343239,0,96.47808015,493.9721993,223.8353381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV3387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.2874887,392.3495296,1431.360878,1795.725197,562.9320292,0,1215.142698,339.130285,0,0,0,0,0,0,0,0,0,0,0,0,798.5352831,0,84.9785494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.6960205,0,0,0,1526.85722,959.8494379,3740.710381,3660.960287,3379.830448,1365.512342,2567.588806,10096.55948,1414.228948,954.3271091,176.6778572,230.3998113,0,1769.032526,2664.021774,1589.759463,170.9387522,1168.316885,196.8769323,1194.479597,0,252.9677624,0,0,0,345.2323706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.8975643,283.2403585,923.9347424,0,0,0,880.5690363,397.4467558,3295.168073,96.47808015,5927.666391,1343.012028,0,0,0,1074.265651,1159.175024,0,0,0,0,592.5862023,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.532171,0,429.2918322,151.8928372,339.130285,386.4478797,548.0088115,119.3203726,1428.81139,579.3715455,1144.620307,0,0,505.8900524,1007.932825,837.0377672,0,1330.892139,362.3220224,254.9356482,115.7851567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.5785022,0,0,0,0,0,0,0,0,0,0,0,715.7453319,706.7114289,0,199.3251635,442.2581314,888.0072579,953.8556778,683.7550089,0,590.6307969,0,608.9804052,0,0,594.7292982,148.7782008,345.2323706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.6201792,0,0,554.5110986,626.5371255,0,511.0029718,0,1157.736962,0,671.5060142,266.9296002,2224.63602,461.5328585,0,0,0,1900.909834,288.0627816,783.6807084,0,0,0,258.2646836,0,0,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV2929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.532171,0,286.1945548,455.6785117,847.8257125,607.2752395,34.25055072,238.6407453,436.5812581,248.3020909,381.5401024,445.6442182,0,252.9450262,671.9552168,0,0,532.3568554,0,84.9785494,0,392.9480348,105.7177105,0,184.5788421,67.27900078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.2223202,0,0,0,0,0,0,0,0,0,0,0,427.9314677,336.5519828,0,715.7453319,1236.745001,0,797.3006542,442.2581314,1014.865438,0,1025.632513,0,984.3846614,398.1598657,0,252.9677624,1091.31394,594.7292982,743.8910039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.8370329,208.8457085,0,567.7810798,659.0336146,868.3027214,493.9721993,1007.259021,1601.577601,1589.025729,1153.832146,358.0885502,579.587512,2526.665191,633.6366114,864.1883449,391.8403542,0,329.3118925,1376.353885,258.2646836,0,0,0,266.172992,0,319.9394518,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV3558,0,0,0,0,0,0,0,0,0,0,99.6402506,0,0,0,0,744.8624662,980.873824,2624.16161,1282.660855,1688.796088,1574.070051,4252.999443,2543.477137,55.20683995,34.25055072,119.3203726,0,0,109.0114578,0,0,0,0,0,0,0,362.3220224,0,115.7851567,0,0,0,0,0,0,0,53.70775572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.1993298,0,0,0,0,332.8145716,307.2573134,0,427.9314677,0,1178.524123,715.7453319,1590.100715,230.3998113,0,221.1290657,761.1490782,317.9518926,341.8775045,0,196.8769323,0,0,0,218.262788,0,148.7782008,1380.929482,0,0,0,0,0,0,0,0,214.2389476,161.1128594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.4940906,369.6740657,104.4228542,0,567.7810798,329.5168073,289.4342405,493.9721993,223.8353381,0,0,0,1432.354201,2318.350048,2021.332153,1267.273223,1152.251127,1175.521063,592.5862023,1317.24757,344.0884712,774.7940508,2851.177978,0,0,133.086496,0,0,283.0889121,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV3222,148.839568,67.52206766,53.59000263,88.86259106,192.0640546,0,63.38170294,0,2592.479038,156.1572613,2690.286766,0,908.1347251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.8370023,519.6231099,1105.112255,161.1232672,509.1198592,39.87120066,0,0,76.0502396,319.6179214,0,1033.0758,0,0,3125.102051,799.3339212,840.9260602,202.6960205,337.7355067,414.3986595,0,3053.71444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.3650451,0,275.6390252,0,0,0,343.2096131,0,280.0355277,475.8963203,629.3030785,209.8913729,0,1322.036097,0,4302.145584,0,5237.632189,318.0814614,113.4487822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.1747648,954.2405856,256.532171,562.9320292,143.0972774,455.6785117,169.5651425,828.1025993,239.753855,656.2620495,198.4460264,413.8368182,490.5515602,334.2331637,736.4673382,379.4175393,1343.910434,0,0,266.1784277,0,84.9785494,347.35547,2357.688209,35.23923684,126.413747,0,0,74.23187285,170.01727,53.70775572,0,0,0,147.7312217,0,79.90448035,0,0,0,0,0,0,0,202.6960205,0,0,0,610.7428881,0,2493.80692,0,307.2573134,682.7561712,427.9314677,1682.759914,471.4096492,238.5817773,706.7114289,0,398.6503271,442.2581314,507.4327188,0,512.8162567,0,787.5077291,796.3197314,405.9869368,1264.838812,436.525576,0,297.5564016,690.4647412,0,0,0,0,0,0,0,0,0,0,0,0,137.8195126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.9836856,0,554.5110986,0,0,340.6686479,0,771.8246412,1481.916598,223.8353381,533.8592004,1112.31801,692.2992877,0,289.793756,505.3330382,1267.273223,288.0627816,0,0,0,344.0884712,258.2646836,0,0,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV2750,297.679136,135.0441353,107.1800053,88.86259106,192.0640546,0,63.38170294,65.12655516,6650.272316,832.838727,4184.890525,210.2832402,2497.370494,751.7867721,0,0,0,0,0,0,0,0,169.5651425,0,0,0,0,0,0,0,0,126.4725131,0,837.0377672,0,266.1784277,0,0,0,196.4740174,0,0,0,134.5580016,0,510.0518099,53.70775572,0,0,0,0,0,0,0,0,0,0,0,0,630.6945451,405.3920411,0,414.3986595,0,916.1143321,0,0,0,0,0,0,336.5519828,0,0,0,0,0,0,0,0,0,0,0,0,0,505.9355248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.0959467,514.8144196,0,0,158.6321068,0,0,0,0,0,1536.480566,815.4422556,1047.526438,1272.325846,0,0,0,217.4940906,0,0,0,0,0,0,493.9721993,0,0,0,0,0,289.793756,505.3330382,0,0,0,0,329.3118925,0,0,285.1177978,0,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV3373,74.419784,0,0,0,0,0,0,0,225.4329598,52.05242044,1096.042757,210.2832402,227.0336813,150.3573544,0,0,0,0,256.532171,0,0,0,0,0,0,0,0,0,0,0,736.4673382,0,0,0,0,798.5352831,0,0,115.7851567,392.9480348,0,126.413747,0,67.27900078,0,425.0431749,53.70775572,0,0,0,0,0,0,0,0,0,0,0,0,0,810.7840821,0,1450.395308,0,305.371444,0,1246.90346,665.6291432,307.2573134,341.3780856,0,673.1039657,0,238.5817773,0,0,0,0,0,0,0,0,0,0,0,252.9677624,218.262788,4163.105087,148.7782008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.7211278,261.8816095,1272.325846,1701.731732,991.3412547,1154.918428,0,0,0,0,0,0,0,1481.916598,0,0,0,0,1790.442751,4636.700096,6063.996458,3168.183057,1152.251127,0,4740.689619,1646.559462,1376.353885,774.7940508,4276.766966,666.1387874,545.3975151,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV2940,0,0,0,0,0,0,126.7634059,0,0,104.1048409,498.201253,0,227.0336813,0,0,744.8624662,980.873824,3578.402196,769.5965131,281.4660146,1001.680942,2126.499721,1526.086282,110.4136799,68.50110144,119.3203726,39.68920528,0,109.0114578,0,0,0,0,0,0,0,0,0,347.35547,196.4740174,35.23923684,252.8274939,0,0,0,255.025905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.2758663,610.7428881,0,0,998.4437148,1843.543881,0,0,673.1039657,1178.524123,238.5817773,530.0335717,691.1994338,0,0,507.4327188,0,341.8775045,584.1584427,0,796.3197314,405.9869368,505.9355248,218.262788,0,0,690.4647412,0,0,468.9918406,0,0,69.1638025,417.58412,152.1027126,0,0,0,0,0,0,0,0,0,0,0,158.6321068,943.9546178,0,191.3061704,0,0,0,0,261.8816095,0,226.8975643,0,230.9836856,434.9881811,184.8370329,835.382834,0,738.1154037,988.5504218,482.3904008,987.9443985,559.5883452,266.9296002,635.6102916,230.7664292,716.1771004,579.587512,1010.666076,633.6366114,288.0627816,0,0,0,344.0884712,0,285.1177978,0,272.6987575,0,540.7993494,319.9394518,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV2852,74.419784,67.52206766,0,88.86259106,0,56.65276574,0,65.12655516,0,0,0,105.1416201,0,150.3573544,0,496.5749775,0,0,0,0,0,151.8928372,0,386.4478797,308.2549565,477.2814905,119.0676158,0,0,111.4110546,0,252.9450262,0,0,0,1863.248994,1811.610112,84.9785494,115.7851567,0,105.7177105,1137.723723,3322.419157,134.5580016,222.6956185,340.03454,537.0775572,0,0,271.1978817,0,0,0,247.0610136,0,0,0,0,0,210.231515,0,0,0,0,305.371444,0,0,0,0,1024.134257,855.8629354,0,471.4096492,238.5817773,176.6778572,0,0,0,0,953.8556778,341.8775045,1168.316885,1181.261594,398.1598657,405.9869368,252.9677624,0,0,148.7782008,0,418.8870331,1891.274691,1406.975522,1938.698726,783.934193,276.65521,417.58412,0,0,0,0,319.5894861,137.8195126,266.2207293,0,0,0,132.9901502,0,0,0,0,0,0,192.6796748,0,0,0,0,226.8975643,0,461.9673712,0,0,104.4228542,587.0460242,0,329.5168073,771.8246412,1481.916598,559.5883452,533.8592004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.3975151,665.43248,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae
ASV2541,0,0,53.59000263,0,0,0,63.38170294,0,0,0,0,0,227.0336813,0,0,0,196.1747648,238.5601464,0,0,0,0,0,276.0341998,239.753855,656.2620495,476.2704634,248.3020909,327.0343735,334.2331637,0,0,671.9552168,0,840.5617825,532.3568554,0,254.9356482,463.1406267,589.4220521,352.3923684,632.0687348,738.3153683,201.8370023,593.8549828,510.0518099,161.1232672,0,0,0,0,76.0502396,0,0,0,0,0,173.6167806,0,0,0,0,0,238.2758663,0,479.9247189,1246.90346,0,0,0,0,0,471.4096492,238.5817773,883.3892861,0,996.6258177,442.2581314,0,0,0,0,984.3846614,0,202.9934684,0,0,0,148.7782008,0,0,0,0,0,261.3113977,138.327605,626.37618,152.1027126,214.2389476,161.1128594,226.3650451,213.0596574,0,0,0,0,0,0,280.0355277,0,0,0,0,0,0,0,407.7211278,261.8816095,0,0,0,0,869.9763623,369.6740657,730.9599797,0,511.0029718,329.5168073,385.9123206,0,223.8353381,0,317.8051458,0,0,0,0,0,0,391.8403542,0,0,0,0,0,222.0462625,0,266.172992,0,959.8183553,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV3258,74.419784,67.52206766,0,0,0,169.9582972,126.7634059,65.12655516,225.4329598,156.1572613,0,210.2832402,0,0,0,496.5749775,0,238.5601464,256.532171,0,0,0,169.5651425,276.0341998,102.7516522,178.980559,277.824437,413.8368182,0,222.8221091,736.4673382,126.4725131,0,0,0,266.1784277,0,84.9785494,0,196.4740174,70.47847369,0,184.5788421,0,74.23187285,0,107.4155114,0,0,813.593645,221.5968326,76.0502396,79.90448035,0,0,0,0,0,0,0,0,225.1570045,0,714.8275989,305.371444,479.9247189,0,0,307.2573134,341.3780856,0,0,235.7048246,715.7453319,0,460.7996225,1395.276145,0,634.2908985,0,1196.571266,0,787.5077291,0,1014.967342,0,436.525576,0,1190.225606,345.2323706,0,0,468.9918406,0,0,0,208.79206,304.2054252,642.7168427,322.2257188,0,0,0,0,0,0,0,132.9901502,560.0710554,317.2642135,0,209.8913729,0,0,0,307.2961131,0,0,0,0,141.6201792,230.9836856,217.4940906,0,417.691417,0,340.6686479,329.5168073,192.9561603,0,447.6706761,800.7888006,317.8051458,230.7664292,358.0885502,869.381268,0,0,0,783.6807084,0,0,0,258.2646836,0,0,545.3975151,399.259488,0,319.9394518,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV3092,74.419784,270.0882706,53.59000263,0,0,0,63.38170294,0,225.4329598,156.1572613,298.9207518,105.1416201,227.0336813,0,370.9498764,0,980.873824,477.1202928,513.0643421,844.3980439,572.3891096,911.3570235,678.26057,110.4136799,0,0,39.68920528,0,54.50572891,0,0,0,0,0,0,0,0,0,0,0,70.47847369,0,0,67.27900078,74.23187285,85.00863499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.1993298,238.2758663,1221.485776,0,0,0,307.2573134,0,427.9314677,673.1039657,0,238.5817773,530.0335717,230.3998113,0,0,253.7163594,317.9518926,170.9387522,0,590.6307969,398.1598657,405.9869368,0,0,0,0,0,0,0,0,0,0,0,0,152.1027126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.0814614,226.8975643,0,230.9836856,434.9881811,1663.533296,1044.228542,587.0460242,1930.455671,1318.067229,964.7808015,987.9443985,223.8353381,266.9296002,0,0,358.0885502,1448.96878,505.3330382,1900.909834,576.1255633,0,0,1646.559462,1376.353885,0,570.2355955,0,0,399.259488,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV2916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.3891096,911.3570235,169.5651425,441.6547196,102.7516522,357.9611179,277.824437,0,545.0572891,445.6442182,0,126.4725131,0,0,840.5617825,266.1784277,0,0,0,0,0,126.413747,184.5788421,0,0,0,0,0,0,0,73.86561087,0,0,0,0,0,0,173.6167806,0,0,0,0,0,0,0,479.9247189,1246.90346,0,307.2573134,1365.512342,2995.520274,1682.759914,1414.228948,238.5817773,1766.778572,460.7996225,797.3006542,0,507.4327188,317.9518926,170.9387522,584.1584427,787.5077291,0,202.9934684,252.9677624,218.262788,0,297.5564016,0,0,0,468.9918406,0,0,0,0,0,0,0,226.3650451,106.5298287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.4822717,184.8370329,522.1142712,293.5230121,454.2248638,329.5168073,868.3027214,1481.916598,223.8353381,800.7888006,1589.025729,2538.430722,0,0,0,633.6366114,0,0,592.5862023,0,0,0,0,0,0,0,0,0,283.0889121,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
