Date,FLTempCMax,FLTempCMin,FLTempCMean,FLGageHeightMax,FLGageHeightMin,FLGageHeightMean
01/25/2018,6.8,6,6.4,248.68,248.56,248.62
01/26/2018,6.7,6,6.2,248.64,248.61,248.63
01/27/2018,6.8,6,6.2,248.65,248.61,248.64
01/28/2018,8.6,6.4,6.8,248.81,248.63,248.69
01/29/2018,7.4,6.5,6.8,249.39,248.78,249.14
01/30/2018,6.8,6.3,6.6,249.76,249.38,249.57
01/31/2018,7.4,6.2,6.6,249.7,249.6,249.65
02/01/2018,7,6.2,6.5,249.75,249.66,249.71
02/02/2018,6.9,6.4,6.7,249.93,249.69,249.81
02/03/2018,6.9,6.3,6.5,249.83,249.74,249.78
02/04/2018,6.7,6.3,6.4,250,249.69,249.82
02/05/2018,7.3,6.3,6.6,250.11,249.94,250.03
02/06/2018,8.1,6.5,7.1,250.16,250.07,250.12
02/07/2018,8.1,6.7,7.3,250.28,250.13,250.18
02/08/2018,8.2,7,7.4,250.29,250.24,250.26
02/09/2018,8.2,7.1,7.4,250.31,250.26,250.28
02/10/2018,8.1,7.3,7.5,250.36,250.29,250.33
02/11/2018,9.3,7.5,8.2,250.4,250.3,250.35
02/12/2018,10.6,8.6,9.5,250.49,250.37,250.42
02/13/2018,8.6,8.4,8.5,250.5,250.42,250.47
02/14/2018,9.4,8.3,8.7,250.52,250.48,250.5
02/15/2018,10.2,8.8,9.4,250.56,250.5,250.53
02/16/2018,10.8,9.4,10.1,250.68,250.51,250.57
02/17/2018,10.5,10.3,10.4,250.63,250.52,250.57
02/18/2018,11.5,10.2,10.6,250.63,250.53,250.58
02/19/2018,11.1,10.4,10.7,250.64,250.53,250.6
02/20/2018,13.9,10.8,11.6,250.66,250.61,250.64
02/21/2018,13.3,11,12.3,250.67,250.63,250.65
02/22/2018,13.5,11.6,12.6,250.69,250.64,250.66
02/23/2018,15.6,12,13.1,250.71,250.65,250.67
02/24/2018,14.6,12.8,13.5,250.69,250.65,250.67
02/25/2018,14.5,13,13.5,250.75,250.62,250.68
02/26/2018,15.1,13.4,14.3,250.8,250.62,250.7
02/27/2018,14.7,13.3,13.8,250.74,250.66,250.7
02/28/2018,13.9,13.2,13.5,250.72,250.68,250.7
03/01/2018,13.5,13.2,13.4,250.85,250.7,250.75
03/02/2018,13.2,12.1,12.7,251.14,250.8,251
03/03/2018,12.3,11.6,11.9,251.03,250.89,250.95
03/04/2018,11.8,11.2,11.5,250.98,250.88,250.92
03/05/2018,12,11.2,11.5,250.94,250.88,250.91
03/06/2018,11.4,11,11.1,250.99,250.87,250.91
03/07/2018,11.3,10.8,11,251.13,250.95,251.03
03/08/2018,10.9,10.5,10.7,251.14,251.02,251.08
03/09/2018,10.9,10.2,10.5,251.22,251.08,251.13
03/10/2018,10.7,10.3,10.4,251.21,251.09,251.14
03/11/2018,10.4,10.2,10.3,251.2,251.15,251.18
03/12/2018,10.2,9.7,10,251.42,251.18,251.28
03/13/2018,10.8,9.5,10,251.59,251.39,251.5
03/14/2018,10.1,9.7,9.9,251.76,251.56,251.66
03/15/2018,10.3,9.5,9.8,251.79,251.62,251.71
03/16/2018,10.9,9.6,10.2,251.87,251.7,251.77
03/17/2018,11.3,10,10.6,251.88,251.75,251.79
03/18/2018,11.9,10.2,11,251.86,251.79,251.84
03/19/2018,12.2,11.1,11.5,251.93,251.84,251.89
03/20/2018,11.5,10.4,10.8,252.22,251.91,252.08
03/21/2018,10.7,10.3,10.5,252.59,252.19,252.41
03/22/2018,10.9,10.1,10.4,252.76,252.57,252.69
03/23/2018,11.9,10.1,10.8,252.82,252.72,252.77
03/24/2018,12.4,10.3,10.9,252.77,252.7,252.73
03/25/2018,10.9,10.2,10.5,253.21,252.77,253.02
03/26/2018,11,10.3,10.5,253.4,253.21,253.35
03/27/2018,10.8,10.3,10.5,253.38,253.17,253.28
03/28/2018,11.9,10.3,11,253.17,252.88,253.04
03/29/2018,13,11,12,252.88,252.65,252.76
03/30/2018,13,12,12.5,252.67,252.58,252.64
03/31/2018,13.9,12.2,12.9,252.59,252.42,252.5
04/01/2018,15.2,12.4,13.7,252.42,252.29,252.37
04/02/2018,17.1,13.2,14.8,252.29,252.18,252.25
04/03/2018,16.9,14.5,15.4,252.2,252.12,252.17
04/04/2018,15.6,14,14.8,252.32,252.1,252.16
04/05/2018,16,14.2,15,252.14,252.06,252.1
04/06/2018,15.7,14.4,14.9,252.08,252.01,252.05
04/07/2018,14.9,14.1,14.6,252.25,252.05,252.12
04/08/2018,15.4,13.8,14.3,252.33,252.23,252.29
04/09/2018,14.4,13.9,14.1,252.39,252.33,252.36
04/10/2018,14.9,13.8,14.2,252.4,252.31,252.36
04/11/2018,16.7,14.3,15.2,252.33,252.23,252.28
04/12/2018,16,14.4,15.1,252.23,252.1,252.18
04/13/2018,16.3,14.6,15.3,252.13,252,252.08
04/14/2018,16.7,15.4,16.1,252.03,251.9,251.98
04/15/2018,16.7,15.6,16.3,252.4,251.76,251.92
04/16/2018,16.6,15.7,16.1,254.88,252.4,253.86
04/17/2018,16.6,15.9,16.1,255.09,254.87,254.99
04/18/2018,18.4,16.1,16.8,254.95,254.63,254.8
04/19/2018,18.3,16.3,17.1,254.63,254.15,254.44
04/20/2018,18.1,16.4,16.9,254.16,253.62,253.88
04/21/2018,19.1,16.7,17.5,253.63,253.23,253.41
04/22/2018,18.8,17,17.8,253.23,252.96,253.1
04/23/2018,17.4,16.3,16.7,253,252.81,252.91
04/24/2018,16.7,16.3,16.4,252.99,252.83,252.91
04/25/2018,17.9,16.6,17.2,253.15,252.99,253.06
04/26/2018,20.4,16.9,18,253.25,253.15,253.2
04/27/2018,20.6,18,19.3,253.28,253.16,253.23
04/28/2018,22.6,19.1,20.2,253.27,253.17,253.23
04/29/2018,20.5,18.8,19.5,253.21,252.94,253.08
04/30/2018,22.2,18.5,19.9,252.94,252.72,252.82
05/01/2018,23.2,18.6,20.5,252.72,252.57,252.63
05/02/2018,22.5,19.8,21,252.57,252.42,252.5
05/03/2018,22.7,20.5,21.4,252.43,252.3,252.37
05/04/2018,22.9,21.2,22,252.32,252.23,252.27
05/05/2018,23.3,21.8,22.5,252.24,252.17,252.21
05/06/2018,25.5,22.2,23.4,252.22,252.08,252.16
05/07/2018,24,23.1,23.4,252.16,252.03,252.1
05/08/2018,23.4,22.6,23,252.08,251.99,252.04
05/09/2018,24.5,22.6,23.5,252,251.92,251.98
05/10/2018,25.3,23.2,24.1,252.03,251.9,251.94
05/11/2018,28.6,23.6,25,251.98,251.93,251.96
05/12/2018,28.5,24.7,26.5,251.96,251.9,251.93
05/13/2018,30.3,25.9,27.5,251.93,251.87,251.9
05/14/2018,31.6,26.7,28.1,251.88,251.82,251.86
05/15/2018,27.6,26.1,26.8,251.83,251.76,251.81
05/16/2018,27.5,25.9,26.5,251.88,251.74,251.78
05/17/2018,26.7,25.5,26.1,252.36,251.79,252.04
05/18/2018,26,24.4,25.2,253.11,252.36,252.76
05/19/2018,25.3,24.4,24.8,254.34,253.11,253.67
05/20/2018,26.1,24.2,25,254.73,254.34,254.63
05/21/2018,28.7,25.4,26.4,254.76,254.67,254.72
05/22/2018,28.6,26.4,27.2,254.81,254.68,254.76
05/23/2018,29.7,26.4,27.5,254.69,254.3,254.53
05/24/2018,28.6,26.5,27.4,254.3,253.82,254.07
05/25/2018,29.6,27,28,253.82,253.49,253.63
05/26/2018,29.2,27,27.6,253.49,253.37,253.42
05/27/2018,29,27,27.7,253.42,253.37,253.39
05/28/2018,27.5,26.7,27,253.42,253.36,253.38
05/29/2018,28.7,26.6,27,253.67,253.39,253.56
05/30/2018,28.8,26.8,27.4,253.72,253.63,253.68
05/31/2018,29.2,26.9,27.7,253.63,253.3,253.49
06/01/2018,32.3,26.7,29.4,253.3,252.97,253.13
06/02/2018,,,,252.97,252.7,252.84
06/03/2018,,,,252.7,252.39,252.54
06/04/2018,30.9,28.5,29.6,252.39,252.05,252.22
06/05/2018,30.9,28.6,29.5,252.05,251.83,251.92
06/06/2018,30.9,28.2,29.3,251.86,251.76,251.82
06/07/2018,30.9,28.5,29.3,251.81,251.73,251.78
06/08/2018,32.9,28.8,30.5,251.75,251.7,251.73
06/09/2018,32.1,29,30.1,251.73,251.67,251.7
06/10/2018,33,28.8,30.4,251.85,251.64,251.67
06/11/2018,31,28.8,29.6,251.86,251.68,251.82
06/12/2018,29,27.7,28.1,251.89,251.79,251.86
06/13/2018,30.4,27.4,28.6,251.92,251.87,251.89
06/14/2018,32.6,28.2,30.1,251.92,251.87,251.9
06/15/2018,31.2,29.7,30.4,251.91,251.86,251.88
06/16/2018,32.7,29.5,30.8,251.88,251.81,251.84
06/17/2018,33,29.4,30.8,251.82,251.75,251.79
06/18/2018,33.7,30,31.6,251.84,251.75,251.79
06/19/2018,34.2,31.5,32.6,251.8,251.7,251.76
06/20/2018,34.5,31.8,32.8,251.72,251.56,251.66
06/21/2018,33.6,31.7,32.6,251.62,251.55,251.59
06/22/2018,34,31.7,32.6,251.6,251.52,251.56
06/23/2018,32.6,31.3,31.9,251.57,251.48,251.52
06/24/2018,32.8,30.8,31.8,251.52,251.44,251.48
06/25/2018,32.2,31.4,31.7,251.47,251.4,251.44
06/26/2018,31.5,29.7,30.6,251.48,251.35,251.42
06/27/2018,31.8,29.2,30.2,251.54,251.45,251.51
06/28/2018,32.1,29.2,30.5,251.59,251.52,251.54
06/29/2018,32.7,30.4,31.3,251.55,251.49,251.52
06/30/2018,33.2,31,31.9,251.51,251.46,251.49
07/01/2018,34.3,31.5,32.5,251.47,251.39,251.44
07/02/2018,35,31.2,32.8,251.42,251.36,251.39
07/03/2018,33.2,31.3,32.7,251.37,251.3,251.34
07/04/2018,32.6,31.8,32.1,251.32,251.24,251.28
07/05/2018,33.9,31.4,32.3,251.27,251.19,251.25
07/06/2018,33.8,31.2,31.9,251.25,251.18,251.21
07/07/2018,31.3,29.7,30.5,251.25,251.17,251.2
07/08/2018,29.8,29,29.4,251.21,251.12,251.18
07/09/2018,30.8,28.7,29.5,251.15,251.07,251.12
07/10/2018,32.6,28.9,30.4,251.1,251.03,251.07
07/11/2018,33.6,29.8,31.6,251.05,250.96,251.02
07/12/2018,31.8,30.4,30.7,251.01,250.94,250.96
07/13/2018,30.7,29.6,30.2,250.94,250.87,250.91
07/14/2018,32.4,29.5,30.6,250.89,250.83,250.86
07/15/2018,32.7,29.5,30.7,250.83,250.76,250.81
07/16/2018,31.3,29.5,30.3,250.79,250.72,250.75
07/17/2018,31.1,28.4,30.2,250.74,250.61,250.7
07/18/2018,31,29.4,30,250.75,250.63,250.67
07/19/2018,31.4,29.6,30.2,250.64,250.54,250.6
07/20/2018,30.2,29.2,29.5,250.57,250.47,250.52
07/21/2018,,,,250.53,250.43,250.49
07/22/2018,,,,250.51,250.39,250.44
07/23/2018,,,,250.48,250.38,250.42
07/24/2018,29,27.7,28.5,250.44,250.38,250.41
07/25/2018,29.6,27.9,28.6,250.54,250.39,250.45
07/26/2018,32.8,28.1,30,250.54,250.47,250.51
07/27/2018,31.6,29.1,30.1,250.51,250.44,250.48
07/28/2018,,,,250.49,250.4,250.45
07/29/2018,,,,250.46,250.32,250.4
07/30/2018,,,,250.54,250.39,250.48
07/31/2018,30.7,28.8,29.3,250.57,250.49,250.52
08/01/2018,30.7,28.6,29.3,250.61,250.53,250.58
08/02/2018,29.6,28.6,29,250.85,250.53,250.63
08/03/2018,28.7,28,28.3,251.46,250.84,251.17
08/04/2018,31.5,27.8,29.2,251.67,251.46,251.59
08/05/2018,33.1,29,30.5,251.75,251.66,251.71
08/06/2018,34,29.7,31.5,251.76,251.69,251.73
08/07/2018,33,30.4,31.4,251.76,251.7,251.73
08/08/2018,33.4,30.1,31.5,251.84,251.68,251.73
08/09/2018,32.6,30.5,31.5,251.83,251.75,251.8
08/10/2018,33.3,30.7,31.7,251.82,251.78,251.8
08/11/2018,,,,251.82,251.67,251.77
08/12/2018,,,,251.92,251.72,251.77
08/13/2018,32.2,30,30.8,251.9,251.78,251.84
08/14/2018,32.1,29.7,30.6,251.89,251.81,251.85
08/15/2018,32.9,29.6,31.1,251.89,251.85,251.87
08/16/2018,33.6,30.1,31.8,251.87,251.83,251.85
08/17/2018,31.9,29.9,31.1,251.84,251.79,251.82
08/18/2018,31,28.7,30.3,251.82,251.76,251.79
08/19/2018,31.2,29.6,30.2,251.99,251.77,251.81
08/20/2018,32.2,29.6,30.7,252.07,251.86,252
08/21/2018,30.9,29.7,30.2,252.14,252.04,252.11
08/22/2018,31.1,29.4,30.1,252.2,252.11,252.15
08/23/2018,30.1,29.2,29.6,252.2,252.12,252.15
08/24/2018,29.7,28.7,29.2,252.13,252.07,252.11
08/25/2018,30,28.5,29.1,252.11,252.04,252.07
08/26/2018,31.1,28.2,29.4,252.06,252.02,252.04
08/27/2018,,,,252.03,251.98,252.01
08/28/2018,,,,252.01,251.89,251.94
08/29/2018,,,,251.9,251.85,251.88
08/30/2018,,,,251.87,251.75,251.81
08/31/2018,,,,251.82,251.74,251.79
09/01/2018,31.8,30.2,30.9,251.86,251.74,251.79
09/02/2018,32.7,29.6,30.8,251.88,251.82,251.84
09/03/2018,32.8,30,31.2,251.84,251.81,251.82
09/04/2018,31.7,30.4,31,251.82,251.77,251.8
09/05/2018,31.3,30.3,30.8,251.8,251.75,251.77
09/06/2018,33.3,30.2,31.6,251.76,251.72,251.75
09/07/2018,32.7,30.6,31.7,251.73,251.68,251.71
09/08/2018,32.3,30.6,31.4,251.68,251.63,251.67
09/09/2018,30.8,29.9,30.4,251.67,251.58,251.63
09/10/2018,30.9,29.4,29.9,251.61,251.54,251.58
09/11/2018,31.5,29.1,30,251.63,251.55,251.58
09/12/2018,30.4,29.1,29.6,251.76,251.58,251.7
09/13/2018,,,,251.87,251.74,251.79
09/14/2018,,,,251.93,251.75,251.84
09/15/2018,,,,252.23,251.9,252.1
09/16/2018,,,,252.64,252.22,252.42
09/17/2018,,,,256.43,252.64,254
09/18/2018,,,,258.7,256.43,258.1
09/19/2018,,,,258.87,258.7,258.81
09/20/2018,,,,258.93,258.87,258.9
09/21/2018,,,,258.96,258.9,258.94
09/22/2018,,,,258.98,258.94,258.96
09/23/2018,,,,258.99,258.95,258.97
09/24/2018,,,,258.98,258.96,258.96
09/25/2018,,,,258.99,258.92,258.96
09/26/2018,,,,258.94,258.81,258.89
09/27/2018,,,,258.82,258.61,258.73
09/28/2018,,,,258.61,258.16,258.4
09/29/2018,,,,258.16,257.58,257.87
09/30/2018,,,,257.58,256.89,257.23
10/01/2018,,,,256.89,256.19,256.54
10/02/2018,,,,256.19,255.47,255.84
10/03/2018,,,,255.47,254.72,255.09
10/04/2018,,,,254.72,254.08,254.39
10/05/2018,,,,254.08,253.69,253.87
10/06/2018,,,,253.69,253.38,253.54
10/07/2018,,,,253.38,253.04,253.21
10/08/2018,,,,253.04,252.7,252.87
10/09/2018,,,,252.71,252.59,252.63
10/10/2018,,,,252.65,252.59,252.61
10/11/2018,,,,253.6,252.59,252.88
10/12/2018,25.8,24.7,25.2,254.55,253.58,254.16
10/13/2018,25,24.4,24.7,254.68,254.55,254.63
10/14/2018,24.5,24.1,24.3,254.69,254.64,254.67
10/15/2018,24.9,23.9,24.3,254.68,254.45,254.61
10/16/2018,24.5,23.9,24.2,254.45,253.93,254.19
10/17/2018,24.1,23.6,23.9,253.93,253.36,253.64
10/18/2018,23.7,23.1,23.4,253.36,252.75,253.04
10/19/2018,23.7,22.6,23,252.75,252.4,252.54
10/20/2018,22.7,22.3,22.5,252.41,252.25,252.33
10/21/2018,,,,,,
10/22/2018,,,,,,
10/23/2018,,,,,,
10/24/2018,21,20.5,20.7,251.86,251.82,251.84
10/25/2018,20.9,20.1,20.4,251.83,251.8,251.82
10/26/2018,20.1,19.3,19.7,252.15,251.79,251.89
10/27/2018,19.4,19.1,19.3,253.06,252.15,252.64
10/28/2018,19.1,18.7,18.9,253.31,253.06,253.2
10/29/2018,19.4,18.5,18.8,253.36,253.08,253.26
10/30/2018,20,18.2,18.6,253.08,252.64,252.86
10/31/2018,18.7,18,18.3,252.64,252.32,252.45
11/01/2018,18.9,17.9,18.2,252.33,252.12,252.24
11/02/2018,18.7,17.9,18.3,252.17,252.02,252.1
11/03/2018,18.4,17.6,17.9,252.16,252.06,252.1
11/04/2018,18.2,17.5,17.7,252.06,252,252.03
11/05/2018,18,17.4,17.7,252.74,252,252.28
11/06/2018,18.3,17.6,17.8,253.2,252.74,253.07
11/07/2018,19.6,17.5,18.1,253.17,253.04,253.11
11/08/2018,18.5,17.5,17.8,253.05,252.81,252.93
11/09/2018,17.5,17.1,17.3,252.81,252.63,252.71
11/10/2018,,,,252.74,252.63,252.67
11/11/2018,,,,252.64,252.55,252.59
11/12/2018,,,,253.14,252.47,252.56
11/13/2018,,,,257.89,253.14,255.64
11/14/2018,,,,258.83,257.89,258.56
11/15/2018,,,,259.69,258.83,259.18
11/16/2018,,,,260.4,259.69,260.13
11/17/2018,,,,260.57,260.4,260.5
11/18/2018,,,,260.65,260.57,260.62
11/19/2018,,,,260.62,260.29,260.52
11/20/2018,14.5,13.5,13.8,260.29,259.82,260.06
11/21/2018,13.9,13.3,13.5,259.83,259.32,259.59
11/22/2018,13.4,12.7,13.1,259.32,258.9,259.1
11/23/2018,12.8,12.3,12.5,258.9,258.57,258.72
11/24/2018,12.4,12.1,12.2,258.57,258.46,258.52
11/25/2018,13.4,12,12.4,258.54,258.46,258.51
11/26/2018,12.3,11.6,11.9,258.46,258.08,258.34
11/27/2018,11.8,10.9,11.4,258.08,257.62,257.87
11/28/2018,11,10.3,10.7,257.66,257.07,257.35
11/29/2018,11.2,10.1,10.5,257.07,256.47,256.76
11/30/2018,11,10,10.4,256.47,255.91,256.2
12/01/2018,10.9,10,10.3,255.92,255.3,255.59
12/02/2018,11.3,10,10.6,255.3,254.8,255.05
12/03/2018,12.7,10.7,11.5,254.8,254.15,254.48
12/04/2018,11.2,10.3,10.7,254.16,253.68,253.9
12/05/2018,10.5,9.9,10.2,253.68,253.2,253.45
12/06/2018,10.4,9.8,10,253.21,252.8,252.99
12/07/2018,10.5,9.6,9.9,252.8,252.57,252.67
12/08/2018,9.8,9.5,9.6,252.57,252.42,252.49
12/09/2018,9.5,8.8,9.1,252.63,252.38,252.49
12/10/2018,8.9,8.5,8.7,253.12,252.6,252.9
12/11/2018,9,8.4,8.6,253.35,253.12,253.25
12/12/2018,9,8.2,8.4,253.49,253.35,253.42
12/13/2018,9.1,8.1,8.5,253.68,253.48,253.57
12/14/2018,8.6,8.1,8.4,254.35,253.68,253.88
12/15/2018,8.7,8.2,8.5,255.98,254.35,255.16
12/16/2018,9.6,8.6,8.9,256.73,255.98,256.44
12/17/2018,9.4,8.4,8.8,256.93,256.73,256.83
12/18/2018,9.8,8.3,8.7,256.78,256.48,256.63
12/19/2018,9.6,8,8.4,256.48,256.35,256.39
12/20/2018,8.8,8,8.2,256.4,256.27,256.32
12/21/2018,8.9,8.2,8.5,256.85,256.39,256.62
12/22/2018,8.9,8.3,8.5,256.84,256.47,256.68
12/23/2018,8.8,8.1,8.3,256.47,255.99,256.22
12/24/2018,8.4,7.9,8.1,255.99,255.42,255.71
12/25/2018,8.5,7.8,8,255.42,254.82,255.11
12/26/2018,8.2,7.7,7.9,254.82,254.2,254.5
12/27/2018,8.3,7.7,7.9,254.2,253.84,253.98
12/28/2018,8.9,8.1,8.3,254.06,253.72,253.82
12/29/2018,9.9,8.4,8.9,254.79,254.06,254.51
12/30/2018,10.9,8.8,9.4,254.81,254.74,254.78
12/31/2018,10,8.6,9.3,254.74,254.44,254.62
01/01/2019,11.1,9,10,254.45,254.06,254.28
01/02/2019,10.2,9.5,9.8,254.06,253.66,253.85
01/03/2019,10.5,9.6,10,253.67,253.25,253.45
01/04/2019,9.9,9.7,9.8,253.29,253.17,253.22
01/05/2019,10.4,9.8,10,253.41,253.24,253.33
01/06/2019,11.2,9.7,10.1,253.35,253.21,253.28
01/07/2019,10.2,9.9,10,253.21,252.89,253.05
01/08/2019,10.7,9.9,10.2,252.9,252.55,252.72
01/09/2019,10.6,10.2,10.4,252.56,252.18,252.38
01/10/2019,10.2,9.6,9.9,252.18,251.79,251.99
01/11/2019,11,9.5,9.9,251.79,251.67,251.71
01/12/2019,9.6,9.1,9.3,251.76,251.68,251.71
01/13/2019,9.2,8.9,9,252.53,251.74,252.03
01/14/2019,9,8.7,8.8,253.02,252.53,252.9
01/15/2019,9,8.7,8.8,252.96,252.73,252.86
01/16/2019,9.7,8.5,8.9,252.73,252.4,252.58
01/17/2019,8.8,8.4,8.5,252.4,252.18,252.26
01/18/2019,10.3,8.4,8.9,252.19,252.11,252.15
01/19/2019,9.1,8.3,8.7,252.11,251.95,252.04
01/20/2019,9,8.2,8.7,252.4,251.99,252.21
01/21/2019,8.2,7.8,8,252.41,252.31,252.36
01/22/2019,8.8,7.5,7.8,252.33,252.07,252.25
01/23/2019,7.8,7.3,7.5,252.07,251.75,251.91
01/24/2019,8.5,7.6,7.9,252.11,251.68,251.88
01/25/2019,8.4,7.6,7.9,252.4,252.11,252.29
01/26/2019,8.3,7.4,7.7,252.31,252.05,252.19
01/27/2019,8.5,7.4,7.8,252.05,251.73,251.89
01/28/2019,8.4,7.3,7.5,251.73,251.55,251.61
01/29/2019,7.9,7.2,7.5,251.78,251.58,251.64
01/30/2019,7.6,7,7.2,251.81,251.66,251.72
01/31/2019,8.2,6.8,7.1,251.78,251.72,251.75
02/01/2019,7.6,6.6,7.1,251.8,251.75,251.77
02/02/2019,9.3,6.8,7.8,251.8,251.77,251.79
02/03/2019,9.6,7.1,8.1,251.82,251.78,251.8
02/04/2019,10.8,7.5,8.5,251.82,251.79,251.81
02/05/2019,13.2,8,10.1,251.82,251.79,251.8
02/06/2019,11.9,8.8,10.8,251.81,251.78,251.79
02/07/2019,12,9.2,10.5,251.8,251.77,251.78
02/08/2019,12.6,10.1,11.2,251.92,251.77,251.81
02/09/2019,11.6,10.2,10.7,251.83,251.72,251.77
02/10/2019,10.3,9.8,10,251.75,251.69,251.72
02/11/2019,9.9,9.5,9.7,251.73,251.68,251.71
02/12/2019,9.9,9.4,9.5,251.81,251.69,251.73
02/13/2019,9.6,9.1,9.4,251.9,251.72,251.8
02/14/2019,10.9,8.9,9.5,251.87,251.81,251.85
02/15/2019,10,9.1,9.5,251.9,251.84,251.87
02/16/2019,10.3,9.1,9.5,251.96,251.86,251.91
02/17/2019,9.2,9,9.1,252.1,251.95,252.01
02/18/2019,11,8.9,9.6,253.35,252.1,252.68
02/19/2019,9.3,8.9,9.1,253.66,253.35,253.59
02/20/2019,9,8.7,8.9,253.71,253.6,253.64
02/21/2019,9.5,8.7,9,253.84,253.67,253.76
02/22/2019,9.4,8.9,9.1,254.44,253.83,254.06
02/23/2019,8.9,8.8,8.9,256.21,254.44,255.12
02/24/2019,9.3,8.8,9,258.2,256.21,257.43
02/25/2019,10.1,8.9,9.3,258.34,258.16,258.24
02/26/2019,10.1,9,9.4,258.19,257.84,258.06
02/27/2019,9.6,9.2,9.4,257.84,257.44,257.63
02/28/2019,9.9,9.1,9.3,257.45,257.02,257.23
03/01/2019,9.5,9,9.2,257.02,256.83,256.92
03/02/2019,12.6,9,9.6,257.28,256.98,257.17
03/03/2019,10.2,9.1,9.4,257.43,257.25,257.29
03/04/2019,10.3,9.1,9.5,257.97,257.43,257.79
03/05/2019,9.6,9.1,9.3,257.94,257.62,257.81
03/06/2019,9.7,8.9,9.2,257.63,257.18,257.43
03/07/2019,9.9,8.8,9.2,257.18,256.67,256.93
03/08/2019,9.2,8.9,9,256.7,256.2,256.43
03/09/2019,9,8.8,8.9,256.2,255.64,255.9
03/10/2019,9.9,8.8,9.3,255.64,255.11,255.41
03/11/2019,10.4,9.5,9.9,255.11,254.63,254.86
03/12/2019,10.4,9.6,10,254.63,254.15,254.41
03/13/2019,11.5,9.8,10.5,254.16,253.68,253.93
03/14/2019,11.6,9.8,10.7,253.68,253.17,253.44
03/15/2019,12.4,10.7,11.4,253.19,252.98,253.06
03/16/2019,12.6,11.3,11.8,253.03,252.74,252.88
03/17/2019,15.6,11.5,12.3,252.74,252.49,252.62
03/18/2019,13.5,11.7,12.3,252.49,252.31,252.4
03/19/2019,12.8,11.6,12.1,252.33,252.15,252.24
03/20/2019,12.1,11.5,11.8,252.15,252.01,252.09
03/21/2019,12.2,11.4,11.7,252.43,252.01,252.16
03/22/2019,12.5,11.4,11.9,252.87,252.43,252.73
03/23/2019,13.3,11.5,12.1,252.73,252.43,252.59
03/24/2019,13,11.6,12.2,252.43,252.05,252.23
03/25/2019,13.9,12.2,12.9,252.05,251.86,251.93
03/26/2019,13.5,12.8,13.1,251.97,251.88,251.93
03/27/2019,13.6,12.7,13.1,251.92,251.82,251.87
03/28/2019,17.5,12.8,14.5,251.83,251.78,251.81
03/29/2019,16.5,13,14.5,251.79,251.75,251.77
03/30/2019,,,,251.76,251.68,251.74
03/31/2019,,,,251.81,251.68,251.74
04/01/2019,,,,251.76,251.64,251.68
04/02/2019,,,,251.77,251.64,251.69
04/03/2019,16.4,12.9,14.4,251.74,251.66,251.71
04/04/2019,17.6,14.3,14.9,251.73,251.69,251.71
04/05/2019,14.8,13.7,14.3,251.81,251.68,251.73
04/06/2019,17,14.6,15.7,251.87,251.78,251.83
04/07/2019,18,15.4,16.4,251.93,251.86,251.89
04/08/2019,18.9,15.7,17.3,252.2,251.92,251.98
04/09/2019,20.3,17.6,19,252.91,252.2,252.59
04/10/2019,22.3,17.2,19.4,253,252.85,252.94
04/11/2019,20.8,18.1,19.5,252.85,252.56,252.73
04/12/2019,20,15.5,18.3,252.56,252.38,252.46
04/13/2019,19.2,17.8,18.6,255.69,252.5,253.84
04/14/2019,19.9,18.9,19.2,257.33,255.69,256.74
04/15/2019,19.8,18.4,18.9,257.6,257.32,257.5
04/16/2019,20.2,18,18.8,257.49,257.1,257.32
04/17/2019,22.7,17.9,20.1,257.1,256.62,256.86
04/18/2019,20.6,18.3,19.5,256.62,256.24,256.41
04/19/2019,19.1,18.2,18.7,256.41,256.1,256.22
04/20/2019,18.9,18.4,18.5,256.85,256.41,256.7
04/21/2019,19.4,18.5,19,256.84,256.37,256.65
04/22/2019,21.5,18.8,19.4,256.37,255.86,256.13
04/23/2019,22.1,19.3,20.6,255.86,255.27,255.59
04/24/2019,25.4,19.3,22.2,255.28,254.67,254.99
04/25/2019,25.4,20.8,23,254.68,254.11,254.39
04/26/2019,23.2,20.6,21.6,254.12,253.68,253.92
04/27/2019,22,20.6,21.1,253.74,253.33,253.55
04/28/2019,22.2,20.5,21.3,253.33,252.94,253.15
04/29/2019,21.3,20.6,20.9,252.95,252.53,252.73
04/30/2019,25.5,20.6,22.4,252.53,252.2,252.35
05/01/2019,25.7,21.6,23.6,252.2,252.03,252.11
05/02/2019,24.6,22.2,23.4,252.04,251.94,252
05/03/2019,26.3,22.8,24.1,251.95,251.85,251.9
05/04/2019,28.1,23.7,25.3,251.86,251.79,251.83
05/05/2019,25.9,25,25.4,251.86,251.76,251.8
05/06/2019,26.8,24.7,25.5,251.81,251.71,251.76
05/07/2019,27,25,25.8,251.71,251.64,251.68
05/08/2019,27.1,24.5,25.5,251.65,251.57,251.62
05/09/2019,27,24.2,25.2,251.61,251.51,251.57
05/10/2019,25.2,23.7,24.4,251.57,251.51,251.55
05/11/2019,26.9,24.1,25.3,251.57,251.53,251.55
05/12/2019,25.4,24.2,24.7,251.59,251.53,251.55
05/13/2019,26.6,24.1,24.9,251.67,251.53,251.58
05/14/2019,24.6,23.7,24.1,251.65,251.55,251.61
05/15/2019,26.6,23.3,24.7,251.59,251.53,251.56
05/16/2019,26.9,23.4,25,251.56,251.52,251.55
